name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,2231,541771504,,-111.8802129,33.3930312,2,secondary,,2231,
,2232,4354767048,,-111.9789760,33.4073253,2,secondary,,2232,
,2233,10274641510,,-111.9262251,33.4237605,0,primary,,,
,2234,41267584,,-111.9723774,33.3444649,-1,motorway,,2234,
,2235,6065736555,,-111.9692112,33.3783510,0,secondary,,,
,2236,10945081857,,-111.9011372,33.3491681,0,secondary,,,
,2237,3931749473,signal,-111.9025470,33.3491507,0,secondary,,,
,2238,3931749477,,-111.9046732,33.3492569,0,secondary,,,
,2239,5206620139,,-111.9307901,33.4407538,0,tertiary,,,
,2240,5206620138,,-111.9310770,33.4420258,0,tertiary,,,
,2241,2910210014,,-111.9315045,33.4423772,0,tertiary,,,
,2242,41625877,,-111.9314244,33.4424376,0,tertiary,,,
,2243,5206620135,,-111.9308953,33.4408356,0,tertiary,,,
,2244,4277534305,signal,-111.9313007,33.4290172,0,secondary,,,
,2245,3756594468,signal,-111.9136396,33.4148369,0,primary,,,
,2246,330683934,,-111.9147587,33.4148409,0,primary,,,
,2247,5201685468,,-111.9289364,33.4215873,0,tertiary,,,
,2248,11898165650,,-111.9739540,33.4084534,0,motorway,,,
,2249,5010158795,,-111.9695382,33.3927648,0,secondary,,,
,2250,5010158796,,-111.9695436,33.3928602,0,secondary,,,
,2251,5013670097,,-111.9352117,33.4505062,0,tertiary,,,
,2252,10264086112,,-111.9351606,33.4504068,0,tertiary,,,
,2253,3951060324,signal,-111.9281080,33.3200579,1,secondary,,2253,
,2254,41573932,,-111.9264356,33.3877519,0,primary,,,
,2255,3842098793,,-111.9264158,33.3889921,0,primary,,,
,2256,4347900940,,-111.9262744,33.4083544,0,primary,,,
,2257,5668170582,,-111.9262777,33.4093601,0,primary,,,
,2258,4716134186,signal,-111.9291931,33.4146673,0,primary,,,
,2259,10290628422,,-111.9291470,33.4148012,0,primary,,,
,2260,2714317963,,-111.9196471,33.4293489,0,secondary,,,
,2261,1019377580,,-111.9711613,33.3781383,0,secondary,,,
,2262,5065155122,,-111.9703946,33.3781268,0,secondary,,,
,2263,41633386,signal,-111.9697560,33.3783388,0,secondary,,,
,2264,8935645886,,-111.9702372,33.3783260,0,secondary,,,
,2265,5064922722,,-111.9046756,33.3491264,0,secondary,,,
,2266,5146903303,,-111.9033513,33.3491415,0,secondary,,,
,2267,5065152550,,-111.9644064,33.3783584,0,secondary,,,
,2268,9658479446,,-111.9397728,33.4083030,0,secondary,,,
,2269,5078563607,,-111.9192735,33.3765802,0,tertiary,,,
,2270,5078562490,,-111.9194288,33.3767896,0,tertiary,,,
,2271,5078563608,,-111.9190536,33.3753185,0,tertiary,,,
,2272,5200239401,,-111.9206891,33.3797044,0,tertiary,,,
,2273,5200239378,,-111.9210453,33.3801550,0,tertiary,,,
,2274,5200239394,,-111.9196057,33.3738753,0,tertiary,,,
,2275,41775480,,-111.9199544,33.3712318,0,tertiary,,,
,2276,41657047,,-111.9132493,33.4075140,0,secondary,,,
,2277,41883121,,-111.9236981,33.4075215,0,secondary,,,
,2278,3703650942,,-111.9494337,33.4219058,0,primary,,,
,2279,6503113508,,-111.9609160,33.3856035,0,secondary,,,
,2280,2299937160,,-111.9643298,33.3783579,0,secondary,,,
,2281,255937062,signal,-111.9464512,33.4355653,0,motorway,,,
,2282,255936991,,-111.9602055,33.4370558,0,primary,,,
,2283,41476778,,-111.9615192,33.4387085,-1,primary,,2283,
,2284,10609421263,,-111.9501449,33.4366673,0,primary,,,
,2285,255816029,,-111.8918227,33.4199707,0,motorway,,,
,2286,314442124,,-111.8945171,33.3575819,0,motorway,,,
,2287,314437910,,-111.8937787,33.3741520,0,motorway,,,
,2288,314437913,,-111.8936528,33.3726188,-1,motorway,,2288,
,2289,5130910785,signal,-111.9573588,33.3859373,0,motorway,,,
,2290,41329906,,-111.9326683,33.3857123,0,motorway,,,
,2291,5742260355,,-111.9079140,33.3861566,0,motorway,,,
,2292,5162976564,,-111.8904814,33.3942106,0,motorway,,,
,2293,255758393,,-111.8905431,33.3948013,0,motorway,,,
,2294,5130910791,signal,-111.8915780,33.4033075,0,motorway,,,
,2295,255815580,,-111.8906033,33.4094975,0,motorway,,,
,2296,5130973473,,-111.8912986,33.4265796,0,motorway,,,
,2297,2821297219,,-111.8912967,33.4266958,0,motorway,,,
,2298,5132368883,,-111.8909645,33.4043746,0,motorway,,,
,2299,5132368884,,-111.8909556,33.4037868,0,motorway,,,
,2300,5132368886,,-111.8939342,33.3663356,1,motorway,,2300,
